43764.0,1.5027322404371584,4.0,kertas
43764.0,1.5027322404371584,4.0,kertas
43764.0,1.5027322404371584,4.0,kertas
43764.0,1.5027322404371584,4.0,kertas
8190.0,0.25136612021857924,4.0,kertas
10421.5,0.5027322404371585,4.0,kertas
5698.0,1.0333333333333334,4.0,kertas
6006.0,1.3373493975903614,5.0,kertas
5698.0,1.0333333333333334,4.0,kertas
5992.0,1.3253012048192772,5.0,kertas
178.5,0.9354838709677419,6.0,kertas
394.5,0.825,8.0,kertas
250.0,1.8055555555555556,8.0,kertas
432.5,0.671875,7.0,kertas
250.0,1.8055555555555556,8.0,kertas
126.5,0.3235294117647059,3.0,kertas
483.5,1.103448275862069,5.0,kertas
198.5,2.1666666666666665,4.0,kertas
308.0,1.0,7.0,kertas
308.0,1.0,7.0,kertas
308.0,1.0,7.0,kertas
45373.5,0.8333333333333334,6.0,kertas
3876.0,10.25,4.0,kertas
3876.0,10.25,4.0,kertas
1705.0,2.4545454545454546,2.0,kertas
154.5,1.2142857142857142,5.0,kertas
1705.0,2.4545454545454546,2.0,kertas
153.5,1.2142857142857142,6.0,kertas
140.0,0.7647058823529411,5.0,kertas
216.5,2.5833333333333335,2.0,kertas
149.5,0.56,4.0,kertas
185.5,0.8,5.0,kertas
149.5,0.56,4.0,kertas
182.0,0.8421052631578947,4.0,kertas
1430.5,0.8909090909090909,6.0,kertas
308.5,0.41509433962264153,4.0,kertas
215.0,2.0,4.0,kertas
7212.0,0.816793893129771,6.0,kertas
215.0,2.0,4.0,kertas
7016.0,0.8091603053435115,4.0,kertas
4846.0,0.9428571428571428,6.0,kertas
4591.5,0.989247311827957,6.0,kertas
86102.5,1.5529411764705883,4.0,kertas
86102.5,1.5529411764705883,4.0,kertas
86102.5,1.5529411764705883,4.0,kertas
86088.0,1.5529411764705883,4.0,kertas
409.5,1.0277777777777777,5.0,kertas
408.0,1.0277777777777777,5.0,kertas
573.5,4.111111111111111,4.0,kertas
930.5,4.388888888888889,4.0,kertas
573.5,4.111111111111111,4.0,kertas
930.5,4.388888888888889,4.0,kertas
1785.0,1.8,6.0,kertas
5698.0,0.9518072289156626,4.0,kertas
112.0,0.40625,3.0,kertas
352.5,1.5925925925925926,8.0,kertas
292.0,1.0,4.0,kertas
347.5,1.5925925925925926,9.0,kertas
203.0,1.1111111111111112,8.0,kertas
160.5,3.357142857142857,3.0,kertas
18109.5,0.5961538461538461,4.0,kertas
27369.5,0.61328125,4.0,kertas
18109.5,0.5961538461538461,4.0,kertas
18060.0,0.5961538461538461,4.0,kertas
17011.0,1.6862745098039216,4.0,kertas
17009.5,1.6862745098039216,4.0,kertas
238.0,0.675,3.0,kertas
716.5,2.2666666666666666,4.0,kertas
238.0,0.675,3.0,kertas
673.5,2.2413793103448274,4.0,kertas
853.5,1.7155963302752293,4.0,kertas
184.0,0.43137254901960786,2.0,kertas
318.5,0.88,6.0,kertas
8091.0,1.75,3.0,kertas
320.0,0.88,6.0,kertas
7852.5,1.6666666666666667,3.0,kertas
5319.0,7.071428571428571,4.0,kertas
5133.0,6.0,4.0,kertas
114110.5,1.2916666666666667,4.0,kertas
114110.5,1.2916666666666667,4.0,kertas
114110.5,1.2916666666666667,4.0,kertas
112948.5,1.3333333333333333,5.0,kertas
23746.0,0.1640625,4.0,kertas
24129.0,0.16666666666666666,4.0,kertas
1698.0,2.6610169491525424,3.0,kertas
148.0,2.5833333333333335,4.0,kertas
1698.0,2.6610169491525424,3.0,kertas
137.0,2.8181818181818183,4.0,kertas
514.0,1.6666666666666667,6.0,kertas
123.0,2.1,4.0,kertas
828.0,0.775,6.0,kertas
650.0,1.8279569892473118,2.0,kertas
828.0,0.775,6.0,kertas
600.0,1.8279569892473118,2.0,kertas
183.5,1.45,5.0,kertas
111.0,1.8571428571428572,2.0,kertas
8925.0,1.0304568527918783,5.0,organik
12866.0,1.1710526315789473,6.0,organik
8937.0,1.0304568527918783,5.0,organik
12866.0,1.1710526315789473,6.0,organik
8921.0,1.0304568527918783,5.0,organik
12866.0,1.1710526315789473,6.0,organik
10033.5,1.102803738317757,6.0,organik
12866.0,1.1710526315789473,6.0,organik
1659.5,1.183673469387755,5.0,organik
9328.0,0.3050847457627119,4.0,organik
1647.0,1.16,5.0,organik
9328.0,0.3050847457627119,4.0,organik
19804.5,1.66,7.0,organik
19807.5,1.66,5.0,organik
19817.5,1.66,7.0,organik
21924.5,2.2466666666666666,5.0,organik
41569.0,2.2466666666666666,8.0,organik
41479.0,2.2466666666666666,8.0,organik
21501.5,1.4320987654320987,5.0,organik
298.0,3.130434782608696,2.0,organik
21498.0,1.4320987654320987,6.0,organik
295.5,3.130434782608696,2.0,organik
8190.0,0.25136612021857924,4.0,organik
199.5,1.2142857142857142,7.0,organik
28189.0,2.176470588235294,4.0,organik
28205.5,2.176470588235294,4.0,organik
28179.0,2.176470588235294,4.0,organik
28533.0,2.308333333333333,4.0,organik
8326.0,0.25824175824175827,4.0,organik
8514.0,0.2857142857142857,4.0,organik
966.0,1.0666666666666667,2.0,organik
316.0,1.5128205128205128,3.0,organik
945.5,1.08,2.0,organik
311.0,1.5128205128205128,3.0,organik
383.5,0.2916666666666667,3.0,organik
460.0,0.2608695652173913,4.0,organik
24394.0,1.206896551724138,6.0,organik
2644.5,17.25,2.0,organik
24392.5,1.206896551724138,6.0,organik
24400.5,1.206896551724138,5.0,organik
244.5,0.4,3.0,organik
162.0,0.5277777777777778,5.0,organik
18662.5,1.4122137404580153,4.0,organik
18661.5,1.4122137404580153,4.0,organik
18659.5,1.4122137404580153,4.0,organik
13010.0,1.4230769230769231,7.0,organik
2881.0,0.16483516483516483,2.0,organik
2884.5,0.16574585635359115,2.0,organik
164.5,1.8,6.0,organik
321.0,0.6944444444444444,3.0,organik
164.5,1.8,6.0,organik
315.0,0.7142857142857143,5.0,organik
290.5,1.4,5.0,organik
101.5,0.65,7.0,organik
10306.0,1.766990291262136,5.0,organik
10330.5,1.766990291262136,5.0,organik
10337.0,1.766990291262136,5.0,organik
10322.5,1.766990291262136,5.0,organik
106.5,0.88,4.0,organik
103.5,0.88,4.0,organik
1012.0,1.077922077922078,3.0,organik
257.0,2.1176470588235294,3.0,organik
1010.0,1.077922077922078,3.0,organik
261.5,2.1176470588235294,3.0,organik
120.5,0.7058823529411765,4.0,organik
5983.0,6.0625,4.0,organik
16993.5,1.549618320610687,7.0,organik
17004.0,1.549618320610687,7.0,organik
17005.0,1.549618320610687,7.0,organik
16999.5,1.549618320610687,7.0,organik
8190.0,0.25136612021857924,4.0,organik
8190.0,0.25136612021857924,4.0,organik
4437.0,14.555555555555555,2.0,organik
6431.5,1.411214953271028,6.0,organik
4437.0,14.555555555555555,2.0,organik
6362.0,1.4018691588785046,7.0,organik
846.5,0.26732673267326734,2.0,organik
840.5,0.2647058823529412,3.0,organik
327.0,1.631578947368421,6.0,organik
8202.0,0.4900990099009901,3.0,organik
328.0,1.631578947368421,6.0,organik
315.5,1.5789473684210527,5.0,organik
6178.5,5.542857142857143,4.0,organik
5983.0,6.0625,4.0,organik
1337.5,3.533333333333333,3.0,organik
1335.5,3.533333333333333,3.0,organik
1334.0,3.533333333333333,3.0,organik
31666.5,1.9135802469135803,5.0,organik
971.0,0.7341772151898734,3.0,organik
989.5,0.725,3.0,organik
453.0,2.05,4.0,organik
451.0,2.05,4.0,organik
453.0,2.05,4.0,organik
1232.0,2.097560975609756,3.0,organik
120.0,0.9166666666666666,7.0,organik
374.5,1.4857142857142858,6.0,organik
31020.0,1.2956989247311828,7.0,organik
31040.0,1.2956989247311828,7.0,organik
31021.0,1.2956989247311828,7.0,organik
30928.5,1.2956989247311828,7.0,organik
173.5,2.25,4.0,organik
725.5,3.1379310344827585,4.0,organik
35209.5,1.0497512437810945,4.0,organik
35210.5,1.055,4.0,organik
35219.5,1.0497512437810945,4.0,organik
35218.5,1.0497512437810945,4.0,organik
35206.0,0.95260663507109,4.0,organik
35213.0,0.95260663507109,4.0,organik
1360.0,1.380952380952381,6.0,plastik
312.5,0.7592592592592593,6.0,plastik
147.0,3.888888888888889,3.0,plastik
621.0,2.2,5.0,plastik
1365.0,1.380952380952381,6.0,plastik
1637.5,3.3666666666666667,5.0,plastik
145.0,3.5555555555555554,4.0,plastik
206.0,1.631578947368421,5.0,plastik
6176.0,5.878787878787879,4.0,plastik
295.0,0.36363636363636365,2.0,plastik
5983.0,6.0625,4.0,plastik
295.0,0.36363636363636365,2.0,plastik
7849.5,0.2918918918918919,4.0,plastik
7849.5,0.2918918918918919,5.0,plastik
7849.5,0.2918918918918919,5.0,plastik
7849.5,0.2918918918918919,5.0,plastik
7849.5,3.425925925925926,5.0,plastik
7849.5,3.425925925925926,4.0,plastik
61724.0,0.8429752066115702,4.0,plastik
274.0,4.833333333333333,3.0,plastik
61723.5,0.8429752066115702,4.0,plastik
410.0,1.1785714285714286,5.0,plastik
61723.5,0.8429752066115702,4.0,plastik
274.0,4.833333333333333,3.0,plastik
61990.5,1.3333333333333333,6.0,plastik
378.0,1.2222222222222223,7.0,plastik
1297.0,0.7301587301587301,6.0,plastik
8771.0,3.6,4.0,plastik
120.0,0.6122448979591837,2.0,plastik
8592.0,3.673469387755102,4.0,plastik
97327.5,1.1744791666666667,6.0,plastik
97326.5,1.1744791666666667,6.0,plastik
97326.5,1.1744791666666667,5.0,plastik
95824.5,1.3333333333333333,8.0,plastik
42678.5,0.390625,6.0,plastik
24129.0,0.16666666666666666,4.0,plastik
195.5,0.6486486486486487,3.0,plastik
105.5,0.9375,4.0,plastik
195.5,0.6216216216216216,3.0,plastik
105.0,0.9375,4.0,plastik
223.0,2.0625,3.0,plastik
113.5,1.3571428571428572,6.0,plastik
86528.0,0.7786458333333334,7.0,plastik
86528.0,0.7786458333333334,7.0,plastik
86528.0,0.7786458333333334,5.0,plastik
38145.0,1.3333333333333333,6.0,plastik
275.0,1.6923076923076923,3.0,plastik
107.0,1.2857142857142858,3.0,plastik
208.0,0.4864864864864865,8.0,plastik
208.0,0.4864864864864865,8.0,plastik
208.0,0.4864864864864865,8.0,plastik
231.0,2.2,5.0,plastik
199.0,4.384615384615385,2.0,plastik
100.0,2.75,4.0,plastik
735.0,0.875,4.0,plastik
3512.5,1.0133333333333334,4.0,plastik
735.0,0.875,4.0,plastik
3472.0,1.0133333333333334,4.0,plastik
12705.5,1.0851063829787233,4.0,plastik
3039.5,0.9861111111111112,4.0,plastik
139.0,1.4210526315789473,8.0,plastik
592.5,0.6274509803921569,6.0,plastik
139.0,1.4210526315789473,8.0,plastik
348.5,0.5416666666666666,4.0,plastik
22059.0,0.9230769230769231,4.0,plastik
22059.5,0.9230769230769231,4.0,plastik
21636.0,1.036144578313253,6.0,plastik
21636.0,1.036144578313253,6.0,plastik
21636.0,1.036144578313253,5.0,plastik
21620.0,1.036144578313253,5.0,plastik
21334.0,0.9880952380952381,7.0,plastik
21333.0,0.9880952380952381,7.0,plastik
154.5,4.24,4.0,plastik
133.5,0.32142857142857145,4.0,plastik
154.5,4.24,4.0,plastik
169.5,1.1818181818181819,5.0,plastik
125.0,1.5714285714285714,4.0,plastik
129.0,3.1,3.0,plastik
250.0,1.7428571428571429,4.0,plastik
250.0,1.7428571428571429,4.0,plastik
250.0,1.7428571428571429,4.0,plastik
138.5,3.5217391304347827,2.0,plastik
665.0,0.32894736842105265,2.0,plastik
661.5,0.32894736842105265,2.0,plastik
184.5,0.34210526315789475,5.0,plastik
184.5,0.34210526315789475,5.0,plastik
184.5,0.34210526315789475,5.0,plastik
4680.5,1.4545454545454546,5.0,plastik
13185.5,1.2100840336134453,4.0,plastik
1720.5,2.0,4.0,plastik
546.0,4.25,3.0,plastik
377.0,0.23529411764705882,3.0,plastik
549.5,4.25,3.0,plastik
114.5,0.23333333333333334,3.0,plastik
893.5,0.6111111111111112,6.0,plastik
108.0,1.8181818181818181,8.0,plastik
377.0,1.0625,5.0,plastik
435.5,0.5,5.0,plastik
377.0,1.0625,5.0,plastik
23746.0,0.1640625,4.0,plastik
24129.0,0.16666666666666666,4.0,plastik
126.5,0.6129032258064516,6.0,plastik
244.5,1.1481481481481481,5.0,plastik
129.0,0.6129032258064516,6.0,plastik
244.5,1.1481481481481481,7.0,plastik
137.5,1.2380952380952381,8.0,plastik
864.0,1.1162790697674418,3.0,plastik
122.0,5.913043478260869,2.0,plastik
1878.5,0.8703703703703703,4.0,plastik
122.0,5.913043478260869,2.0,plastik
1877.5,0.8703703703703703,4.0,plastik
23746.0,0.1640625,4.0,plastik
24129.0,0.16666666666666666,4.0,plastik
